date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,year,month,day,apply_step3
2010-12-03 02:00:00,13.4,80.7,1.3461,1234.9,899.6,621.3,1379.4,920.3,2.0,8.7,295.7,2010,12,3,1239612.9984295615
2010-12-03 03:00:00,13.7,78.9,1.3544,952.8,761.9,859.9,1198.8,822.1,1.3,4.4,208.6,2010,12,3,655157.8099999999
2010-12-03 04:00:00,13.4,87.5,1.3389,966.3,721.0,891.8,1211.5,768.0,1.1,3.7,127.7,2010,12,3,642987.7999999999
2010-12-03 05:00:00,12.9,84.2,1.3449,939.3,647.9,984.8,1275.8,734.4,0.7,2.6,95.8,2010,12,3,638051.9199999999
2010-12-03 06:00:00,14.1,81.2,1.3469,968.2,694.8,950.8,1343.0,745.8,0.8,4.0,176.2,2010,12,3,931821.1584295611
2010-12-03 07:00:00,13.8,89.6,1.3412,1115.9,857.0,731.6,1460.7,948.2,1.6,6.8,277.4,2010,12,3,1250524.6584295614
2010-12-03 08:00:00,13.2,86.2,1.3202,1451.6,1407.7,477.3,1747.0,1361.2,3.8,19.8,743.4,2010,12,3,2457956.658429561
2010-12-03 09:00:00,14.0,84.7,1.3284,1579.2,1436.3,395.2,2143.4,1533.6,5.6,29.9,937.3,2010,12,3,3077270.178429561
2010-12-03 10:00:00,14.9,85.7,1.3448,1617.2,1308.1,427.7,1852.3,1685.8,5.4,23.7,852.2,2010,12,3,2421698.388429561
2010-12-03 11:00:00,15.5,74.0,1.3336,1199.7,1116.5,550.8,1544.0,1402.9,3.7,12.6,613.9,2010,12,3,1722580.7584295613
2010-12-03 12:00:00,16.6,73.5,1.336,1216.0,1178.3,521.7,1679.0,1640.2,3.0,14.2,452.1,2010,12,3,1977070.4584295612
2010-12-03 13:00:00,16.0,73.8,1.3341,1367.1,1145.6,565.8,1603.3,1685.2,3.1,14.8,495.0,2010,12,3,1835445.238429561
2010-12-03 14:00:00,18.3,63.6,1.3499,1398.6,1204.7,529.2,1681.7,1672.3,3.2,19.2,432.4,2010,12,3,2024648.7484295615
2010-12-03 15:00:00,17.5,58.3,1.3506,1318.7,1081.6,542.5,1597.4,1445.9,3.5,15.8,453.9,2010,12,3,1726452.5984295611
2010-12-03 16:00:00,19.2,62.8,1.3407,1403.4,1427.0,470.7,1817.3,1776.3,4.6,24.0,580.9,2010,12,3,2591991.8584295614
2010-12-03 17:00:00,16.5,66.9,1.3713,1713.9,1708.7,385.0,2155.2,1960.4,6.8,31.9,875.2,2010,12,3,3681294.998429561
2010-12-03 18:00:00,16.8,73.1,1.3358,1541.3,1404.0,472.3,1958.3,1541.0,4.9,24.2,627.7,2010,12,3,2748157.958429561
2010-12-03 19:00:00,14.9,72.0,1.2872,1501.0,1392.0,447.4,1758.7,1529.8,4.7,21.9,552.0,2010,12,3,2446815.158429561
2010-12-03 20:00:00,14.6,78.1,1.2593,1617.0,1489.6,409.3,2195.4,1780.9,6.4,30.4,738.0,2010,12,3,3268972.598429561
2010-12-03 21:00:00,15.3,73.7,1.2405,1449.4,1267.2,525.8,1894.2,1587.1,6.4,20.5,776.0,2010,12,3,2399034.9984295615
2010-12-03 22:00:00,14.1,72.7,1.2051,1244.3,1084.7,636.3,1519.0,1303.8,3.1,13.1,443.7,2010,12,3,1646364.0584295613
2010-12-03 23:00:00,12.7,81.8,1.1817,1244.6,1072.3,556.7,1528.0,1290.0,3.5,14.3,547.4,2010,12,3,1637179.1584295612
2010-12-04 00:00:00,13.0,83.1,1.1419,1319.9,1052.6,603.8,1444.0,1351.4,3.5,12.7,553.9,2010,12,4,1518659.1584295612
2010-12-04 01:00:00,12.5,77.9,1.1438,1196.2,1033.9,633.4,1505.9,1259.7,3.1,13.1,590.7,2010,12,4,1555654.7684295615
2010-12-04 02:00:00,12.8,74.6,1.1201,1142.7,1023.1,604.4,1408.0,1075.4,3.1,10.6,464.5,2010,12,4,1439229.5584295613
2010-12-04 03:00:00,10.9,77.7,1.0899,1008.9,915.1,695.0,1344.2,1054.2,2.1,7.6,361.1,2010,12,4,1228782.1784295614
2010-12-04 04:00:00,12.2,78.9,1.0858,964.8,820.7,740.0,1258.5,915.7,1.4,6.0,232.3,2010,12,4,607318.0
2010-12-04 05:00:00,11.3,82.7,1.0928,1093.9,839.5,788.6,1202.7,972.0,1.8,6.3,268.7,2010,12,4,662029.7000000001
2010-12-04 06:00:00,10.7,78.4,1.1033,1054.7,876.0,740.0,1239.8,939.0,1.7,7.0,296.8,2010,12,4,648240.0
2010-12-04 07:00:00,11.7,71.7,1.1072,993.3,772.7,848.0,1266.0,925.4,1.4,6.4,290.8,2010,12,4,655249.6000000001
2010-12-04 08:00:00,12.4,82.2,1.1293,1205.7,1041.5,553.3,1539.0,1128.9,2.7,13.0,494.7,2010,12,4,1601573.2584295613
2010-12-04 09:00:00,12.3,84.7,1.189,1090.6,953.4,666.4,1450.8,976.3,2.6,9.6,464.5,2010,12,4,1381897.4784295612
2010-12-04 10:00:00,12.9,79.1,1.2079,1229.3,924.4,673.6,1402.4,1091.0,2.7,10.9,619.0,2010,12,4,1295083.3184295613
2010-12-04 11:00:00,11.9,77.7,1.1462,984.6,851.7,827.8,1237.7,929.2,1.6,6.0,249.6,2010,12,4,705037.26
2010-12-04 12:00:00,12.7,76.2,1.1641,1175.0,941.9,681.4,1379.3,1048.4,2.8,10.4,506.8,2010,12,4,1297867.4284295612
2010-12-04 13:00:00,11.9,89.1,1.1981,1236.2,1098.3,661.5,1461.2,1261.5,3.1,12.1,609.0,2010,12,4,1603540.7184295612
2010-12-04 14:00:00,11.2,90.8,1.1912,1123.0,934.3,666.5,1413.3,982.9,2.4,8.5,358.1,2010,12,4,1319150.9484295612
2010-12-04 15:00:00,11.1,84.3,1.2352,1246.4,903.3,712.4,1450.2,996.7,2.4,9.0,521.8,2010,12,4,1308670.4184295612
2010-12-04 16:00:00,11.9,83.5,1.2422,1116.0,877.2,704.9,1355.5,890.2,2.6,7.5,425.4,2010,12,4,1187749.3584295614
2010-12-04 17:00:00,12.3,81.9,1.2352,1085.8,930.2,735.3,1328.9,967.3,2.3,8.4,444.0,2010,12,4,683976.0599999999
2010-12-04 18:00:00,13.6,79.2,1.2284,1227.2,951.3,626.9,1455.4,1176.2,3.2,11.2,549.0,2010,12,4,1383226.7784295613
2010-12-04 19:00:00,12.2,85.2,1.2038,1098.5,843.5,773.0,1236.9,930.2,1.9,7.0,321.8,2010,12,4,652025.5
2010-12-04 20:00:00,12.5,77.5,1.2254,1210.0,1020.0,638.3,1354.1,987.7,2.4,10.7,461.0,2010,12,4,1379886.7584295613
2010-12-04 21:00:00,13.5,75.3,1.206,1169.2,956.0,730.3,1302.0,1015.7,3.1,9.0,495.9,2010,12,4,698166.7999999999
2010-12-04 22:00:00,14.8,72.9,1.2064,1153.3,842.5,750.7,1241.6,1007.0,1.9,6.6,345.5,2010,12,4,632464.75
2010-12-04 23:00:00,13.6,82.2,1.2097,1054.0,770.2,813.4,1282.0,931.4,1.9,5.7,218.6,2010,12,4,626480.68
2010-12-05 00:00:00,13.0,76.0,1.182,1128.9,867.3,779.1,1336.4,911.0,2.3,6.0,381.8,2010,12,5,675713.4299999999
2010-12-05 01:00:00,11.5,82.2,1.1115,1094.1,825.7,783.8,1254.3,886.6,1.9,6.2,291.8,2010,12,5,647183.66
2010-12-05 02:00:00,12.7,70.5,1.0175,824.9,719.7,901.2,1132.0,793.9,1.1,3.3,172.8,2010,12,5,648593.6400000001
2010-12-05 03:00:00,11.7,70.3,0.986,875.2,657.5,1023.7,1149.2,733.6,1.0,3.2,137.3,2010,12,5,673082.75
2010-12-05 04:00:00,12.1,65.5,0.9624,913.7,658.2,1033.0,1067.0,676.1,1.0,2.7,151.0,2010,12,5,679920.6000000001
2010-12-05 05:00:00,13.5,66.9,0.9566,821.0,543.1,1177.3,1016.5,686.0,0.8,2.1,99.6,2010,12,5,639391.63
2010-12-05 06:00:00,12.5,69.9,0.9533,773.1,543.0,1173.2,1047.0,680.4,0.6,1.5,87.9,2010,12,5,637047.6
2010-12-05 07:00:00,11.9,66.1,0.9426,850.1,505.7,1249.4,1021.2,657.9,0.7,1.5,100.8,2010,12,5,631821.5800000001
2010-12-05 08:00:00,12.8,58.8,0.943,856.5,606.9,1171.6,1110.7,645.0,0.8,1.8,117.6,2010,12,5,711044.0399999999
2010-12-05 09:00:00,12.3,63.6,0.9366,863.0,610.0,1055.4,1053.4,709.9,0.9,2.4,132.6,2010,12,5,643794.0
2010-12-05 10:00:00,13.2,66.0,0.9564,853.4,661.0,1051.0,1036.9,764.4,1.0,3.0,141.4,2010,12,5,694711.0
2010-12-05 11:00:00,13.0,71.0,1.009,901.2,696.4,892.0,1119.5,746.8,1.3,4.3,181.3,2010,12,5,621188.7999999999
2010-12-05 12:00:00,12.2,72.5,1.0403,1073.8,795.0,850.8,1181.6,797.1,1.6,5.5,219.4,2010,12,5,676386.0
2010-12-05 13:00:00,12.7,79.2,1.1167,1100.0,783.1,727.6,1360.8,820.3,2.5,6.8,299.7,2010,12,5,1064347.2384295613
2010-12-05 14:00:00,11.9,88.7,1.1278,1059.8,803.8,828.0,1330.4,852.6,1.7,5.3,219.2,2010,12,5,665546.3999999999
2010-12-05 15:00:00,11.8,77.6,1.1264,1103.4,940.2,745.0,1326.0,844.6,1.9,7.9,238.6,2010,12,5,700449.0
2010-12-05 16:00:00,11.6,78.6,1.101,987.0,685.1,971.4,1165.2,726.5,1.6,3.6,216.3,2010,12,5,665506.14
2010-12-05 17:00:00,11.5,81.0,1.0851,958.2,678.4,950.5,1082.9,716.1,1.1,2.8,147.8,2010,12,5,644819.2
2010-12-05 18:00:00,11.6,79.2,1.0954,1052.8,888.2,744.0,1454.2,949.7,2.2,8.6,269.5,2010,12,5,1290325.1984295615
2010-12-05 19:00:00,12.5,73.2,1.0669,1016.6,693.8,827.2,1212.0,866.3,2.0,4.9,281.0,2010,12,5,573911.36
2010-12-05 20:00:00,12.5,71.2,1.0351,971.0,690.0,932.2,1103.9,856.5,1.5,4.2,225.2,2010,12,5,643218.0
2010-12-05 21:00:00,12.3,67.0,1.0239,965.0,777.0,918.1,1219.9,813.7,1.6,4.6,225.0,2010,12,5,713363.7000000001
2010-12-05 22:00:00,12.2,73.2,1.0003,881.7,647.4,1025.0,1120.0,705.6,1.0,2.6,133.0,2010,12,5,663585.0
2010-12-05 23:00:00,13.9,63.7,0.9628,865.2,625.0,1062.6,1088.8,698.9,1.0,3.3,144.5,2010,12,5,664125.0
2010-12-06 00:00:00,12.7,66.7,0.9517,831.3,580.8,1028.4,1006.7,616.9,1.0,2.3,109.2,2010,12,6,597294.72
2010-12-06 01:00:00,14.0,64.2,0.9673,937.0,695.1,1096.0,1160.8,711.9,0.8,3.0,123.8,2010,12,6,761829.6
2010-12-06 02:00:00,12.9,60.7,0.9948,874.0,674.2,981.1,1067.8,664.0,1.1,3.1,141.0,2010,12,6,661457.6200000001
2010-12-06 03:00:00,12.1,75.1,1.0525,940.2,655.5,1022.3,1110.7,718.7,1.0,2.9,147.1,2010,12,6,670117.65
2010-12-06 04:00:00,11.1,78.0,1.1043,891.3,545.1,1185.6,1096.1,652.5,0.6,1.7,79.6,2010,12,6,646270.5599999999
2010-12-06 05:00:00,11.1,78.1,1.1238,933.9,620.1,1096.0,1226.4,685.0,0.7,2.4,114.5,2010,12,6,679629.6
2010-12-06 06:00:00,11.2,81.7,1.1231,885.6,658.9,916.7,1133.7,772.5,0.9,3.6,172.0,2010,12,6,604013.63
2010-12-06 07:00:00,12.3,80.4,1.1178,1052.5,857.8,860.0,1248.3,904.3,1.2,6.0,314.1,2010,12,6,737708.0
2010-12-06 08:00:00,12.3,78.7,1.1298,1353.4,1196.5,571.3,1513.1,1188.5,3.2,15.8,545.9,2010,12,6,1809128.9084295612
2010-12-06 09:00:00,14.2,70.7,1.1407,1538.2,1450.4,485.1,2098.7,1634.9,4.9,27.2,662.2,2010,12,6,3042659.2384295613
2010-12-06 10:00:00,15.6,60.9,1.1349,1364.0,1254.0,549.0,1628.8,1517.8,4.9,18.5,732.9,2010,12,6,2041219.9584295612
2010-12-06 11:00:00,18.3,51.3,1.1174,1233.2,1013.7,666.6,1533.7,1424.0,3.3,14.0,570.2,2010,12,6,1553416.4484295615
2010-12-06 16:00:00,18.3,51.9,1.1322,1200.9,1213.7,611.0,1525.6,1262.4,2.6,16.1,371.4,2010,12,6,1850325.4784295612
2010-12-06 17:00:00,18.0,56.0,1.1161,1149.5,1158.3,585.1,1566.5,1224.6,2.7,14.9,398.0,2010,12,6,1813181.7084295612
2010-12-06 18:00:00,16.9,61.3,1.1017,1261.7,1177.0,587.1,1539.0,1444.6,3.2,18.2,367.6,2010,12,6,1810107.7584295613
2010-12-06 19:00:00,15.7,60.2,1.088,1215.4,1287.5,536.7,1532.4,1378.0,4.1,19.0,428.7,2010,12,6,1971669.7584295615
2010-12-06 20:00:00,14.6,63.1,1.0591,1143.4,1069.7,654.0,1541.2,1254.3,2.9,14.3,369.9,2010,12,6,1647326.3984295614
2010-12-06 21:00:00,14.2,65.6,1.0872,1139.8,1055.5,653.0,1376.4,1240.6,2.7,12.2,326.9,2010,12,6,1451494.9584295615
2010-12-06 22:00:00,16.3,58.5,1.0963,930.9,810.0,765.7,1327.2,996.0,1.7,7.0,232.8,2010,12,6,620217.0
2010-12-06 23:00:00,15.0,60.8,1.0677,973.4,771.8,879.7,1208.3,934.4,1.5,5.4,243.1,2010,12,6,678952.46
2010-12-07 00:00:00,13.7,66.8,1.05,985.3,777.7,945.0,1254.2,1013.4,1.4,4.9,192.9,2010,12,7,734926.5
2010-12-07 01:00:00,13.8,69.4,1.0364,987.0,809.6,865.0,1195.6,926.6,1.4,5.7,281.2,2010,12,7,700304.0
2010-12-07 02:00:00,12.3,67.4,1.0101,843.6,659.6,1004.7,1206.3,793.0,1.1,3.3,198.3,2010,12,7,662700.12
2010-12-07 03:00:00,12.1,70.5,0.999,929.2,704.6,918.6,1158.3,847.4,1.1,4.4,178.4,2010,12,7,647245.56
2010-12-07 04:00:00,12.4,66.4,0.9921,778.3,614.5,1138.4,1125.1,710.6,0.8,2.6,137.2,2010,12,7,699546.8
2010-12-07 05:00:00,12.9,66.3,0.9801,899.8,591.9,1092.2,1123.7,710.4,0.6,2.4,121.0,2010,12,7,646473.18
2010-12-07 06:00:00,14.5,60.6,0.9715,832.8,673.1,1082.0,1130.9,783.0,0.8,2.6,140.2,2010,12,7,728294.2000000001
2010-12-07 07:00:00,13.3,63.6,0.9506,954.4,737.3,925.9,1134.5,899.9,1.0,4.3,233.3,2010,12,7,682666.07
2010-12-07 08:00:00,11.5,66.1,0.9439,1242.3,1080.7,753.4,1345.1,1209.0,2.7,13.1,454.5,2010,12,7,1452354.3284295613
2010-12-07 09:00:00,12.8,65.1,0.9538,1149.5,1215.0,640.1,1597.3,1324.1,3.5,17.6,464.1,2010,12,7,1939424.2584295613
2010-12-07 10:00:00,14.4,56.8,1.0007,1255.9,1194.6,682.0,1527.4,1427.8,3.1,17.0,602.7,2010,12,7,1823336.7984295613
2010-12-07 11:00:00,16.9,56.4,1.0371,1308.5,1330.8,675.2,1719.9,1592.4,4.0,20.6,665.4,2010,12,7,2287547.678429561
2010-12-07 12:00:00,17.6,52.2,1.0528,1289.1,1312.2,611.0,1598.8,1688.2,3.4,22.7,583.4,2010,12,7,2096650.1184295611
2010-12-07 17:00:00,16.0,52.4,1.0164,1210.2,1145.4,646.8,1543.4,1139.3,2.7,13.5,332.5,2010,12,7,1766515.1184295616
2010-12-07 18:00:00,16.3,55.0,1.0068,1238.1,1193.6,575.7,1480.0,1187.8,3.0,13.9,380.5,2010,12,7,1765232.758429561
2010-12-07 19:00:00,16.1,56.1,1.0007,1134.9,1062.1,587.1,1470.0,1159.1,3.4,13.8,340.1,2010,12,7,1559991.758429561
2010-12-07 20:00:00,14.8,54.9,0.9843,1170.8,994.6,662.0,1408.6,1164.0,2.4,12.3,274.6,2010,12,7,1399698.3184295613
2010-12-07 21:00:00,14.4,61.6,0.9909,1152.6,954.2,670.1,1415.2,1160.6,2.5,10.5,369.8,2010,12,7,1349088.5984295614
2010-12-07 22:00:00,15.1,62.3,1.0216,1195.0,972.5,671.8,1304.6,1225.0,2.5,10.8,330.2,2010,12,7,653325.5
2010-12-07 23:00:00,15.3,56.4,1.0033,1144.3,922.5,705.6,1325.1,1188.6,1.9,7.5,256.2,2010,12,7,650916.0
2010-12-08 00:00:00,14.2,61.1,1.0045,1015.6,803.7,765.0,1194.1,1018.6,1.7,6.8,180.4,2010,12,8,614830.5
2010-12-08 01:00:00,15.3,62.7,1.0031,1077.7,890.2,790.8,1279.1,994.6,1.8,7.1,184.8,2010,12,8,703970.16
2010-12-08 02:00:00,15.0,56.1,1.0191,1001.9,774.9,1045.4,1206.4,856.3,1.3,4.6,159.8,2010,12,8,810080.4600000001
2010-12-08 03:00:00,12.2,73.2,0.9954,1051.0,782.4,1292.0,1227.1,941.5,1.5,5.9,209.5,2010,12,8,1010860.7999999999
2010-12-08 04:00:00,11.7,68.9,0.9916,1080.0,842.2,1021.2,1236.8,1064.0,1.8,7.3,199.3,2010,12,8,860054.6400000001
2010-12-08 05:00:00,11.2,68.3,1.003,884.1,648.4,980.1,1140.9,783.4,1.0,3.1,154.8,2010,12,8,635496.84
2010-12-08 06:00:00,11.0,70.4,0.9909,950.7,650.7,918.8,1042.5,813.8,0.9,3.4,164.6,2010,12,8,597863.16
2010-12-08 07:00:00,11.1,73.5,0.9864,902.5,677.4,907.8,1139.0,798.9,0.9,3.8,160.0,2010,12,8,614943.72
2010-12-08 08:00:00,13.1,61.7,0.9804,880.7,666.0,935.8,1036.9,803.0,1.0,3.1,160.6,2010,12,8,623242.7999999999
2010-12-08 09:00:00,13.7,64.5,0.9841,982.7,747.6,941.5,1099.1,847.6,1.1,4.1,174.8,2010,12,8,703865.4
2010-12-08 10:00:00,12.4,70.2,0.9933,1177.7,892.8,796.1,1254.4,973.8,1.7,7.1,322.4,2010,12,8,710758.08
2010-12-08 11:00:00,15.0,62.7,1.0266,1193.9,910.9,680.0,1351.4,1107.3,2.4,9.9,344.8,2010,12,8,1229695.0184295613
2010-12-08 12:00:00,15.5,54.6,1.0482,1226.0,890.9,775.9,1263.5,1216.4,2.0,9.3,289.9,2010,12,8,691249.3099999999
2010-12-08 13:00:00,17.3,50.7,1.0562,1286.2,1073.1,590.6,1364.8,1287.5,2.8,10.6,415.5,2010,12,8,1463271.6384295612
2010-12-08 14:00:00,17.1,53.3,1.0407,1046.9,872.1,724.8,1317.4,1101.3,2.3,7.0,265.7,2010,12,8,632098.08
2010-12-08 15:00:00,16.9,58.0,1.0311,1016.9,764.3,947.4,1144.6,890.0,1.3,4.7,177.2,2010,12,8,724097.82
2010-12-08 16:00:00,15.2,62.4,1.02,1049.0,821.6,878.7,1206.7,957.9,1.5,5.6,212.2,2010,12,8,721939.92
2010-12-08 17:00:00,14.3,54.5,0.9927,1049.5,809.0,840.0,1219.1,1088.7,1.9,6.3,287.8,2010,12,8,679560.0
2010-12-08 18:00:00,15.9,51.2,0.9956,1200.5,1026.5,664.3,1324.0,1179.8,2.7,10.8,399.0,2010,12,8,681903.95
2010-12-08 19:00:00,17.5,54.7,1.0267,1177.7,916.3,703.1,1379.1,1066.9,2.4,8.8,364.1,2010,12,8,1262374.0884295611
2010-12-08 20:00:00,15.5,73.5,1.1947,1338.5,1173.9,581.2,1585.0,1176.1,3.7,13.9,424.9,2010,12,8,1859336.2584295615
2010-12-08 21:00:00,14.0,77.5,1.2098,1234.2,994.4,697.0,1319.8,1091.8,3.6,8.7,452.4,2010,12,8,693096.7999999999
2010-12-08 22:00:00,13.6,73.7,1.2326,1137.8,881.7,713.8,1424.8,942.8,2.1,8.5,355.0,2010,12,8,1254950.9184295612
2010-12-08 23:00:00,13.4,76.5,1.2169,1164.8,814.0,766.1,1315.7,873.3,2.4,7.1,330.6,2010,12,8,623605.4
2010-12-09 00:00:00,14.9,66.7,1.1578,1011.8,781.1,886.0,1254.0,864.0,1.8,5.4,250.6,2010,12,9,692054.6
2010-12-09 01:00:00,14.3,62.4,1.105,907.5,603.6,1045.4,1167.9,785.5,0.9,2.7,136.7,2010,12,9,631003.4400000001
2010-12-09 02:00:00,14.0,69.3,1.1177,916.6,600.5,1155.0,1063.7,629.2,0.8,2.0,99.6,2010,12,9,693577.5
2010-12-09 03:00:00,14.1,64.5,1.0821,881.9,512.8,1289.3,986.7,517.4,0.5,1.2,66.6,2010,12,9,661153.0399999999
2010-12-09 04:00:00,14.9,63.5,1.0965,811.0,433.4,1363.9,1075.4,431.0,0.4,0.7,34.0,2010,12,9,591114.26
2010-12-09 05:00:00,15.3,65.1,1.1158,842.5,449.1,1403.4,1077.4,432.6,0.4,0.7,32.3,2010,12,9,630266.9400000001
2010-12-09 06:00:00,15.1,60.4,1.0335,830.3,510.9,1411.7,996.2,466.1,0.4,0.8,60.4,2010,12,9,721237.53
2010-12-09 07:00:00,15.0,56.1,0.9358,815.4,561.8,1372.9,955.1,512.0,0.6,1.3,104.2,2010,12,9,771295.22
2010-12-09 08:00:00,14.4,51.4,0.9338,1145.6,820.3,844.0,1210.7,903.1,2.0,7.3,365.2,2010,12,9,692333.2
2010-12-09 09:00:00,14.2,58.8,0.9306,1008.8,909.0,1168.6,1247.4,914.0,1.9,7.8,278.4,2010,12,9,1062257.4
2010-12-09 10:00:00,14.9,52.1,0.9005,965.1,705.0,1399.9,1198.0,750.5,1.5,4.8,255.1,2010,12,9,986929.5000000001
2010-12-09 11:00:00,14.7,52.0,0.8716,969.0,770.3,1038.0,1190.8,858.5,1.5,5.5,270.7,2010,12,9,799571.3999999999
2010-12-09 12:00:00,15.7,52.2,0.9033,990.9,785.0,963.2,1207.4,817.8,1.5,5.0,303.2,2010,12,9,756112.0
2010-12-09 13:00:00,15.0,55.0,0.8998,969.0,812.0,1008.8,1177.1,850.4,1.7,6.2,243.5,2010,12,9,819145.6
2010-12-09 17:00:00,14.8,50.3,0.8069,967.0,799.0,1616.0,1202.2,876.6,1.8,5.5,230.5,2010,12,9,1291184.0
2010-12-09 18:00:00,14.5,50.4,0.7902,1024.1,1017.6,1458.6,1246.4,962.3,2.4,9.1,295.0,2010,12,9,1484271.3599999999
2010-12-10 00:00:00,12.5,57.9,0.7589,830.3,551.0,1548.5,1022.9,447.2,0.6,1.8,85.6,2010,12,10,853223.5
2010-12-11 23:00:00,9.2,50.4,0.5969,1163.5,1015.3,629.8,1206.0,1419.6,2.4,11.0,375.7,2010,12,11,639435.94
2010-12-12 00:00:00,9.1,55.9,0.606,1276.8,1039.0,698.7,1194.8,1446.9,3.2,11.6,460.7,2010,12,12,725949.3
2010-12-12 01:00:00,8.3,51.6,0.5746,1040.2,1024.0,722.2,1182.4,1158.8,2.4,11.6,352.8,2010,12,12,739532.8
2010-12-12 02:00:00,6.4,61.3,0.5768,1154.0,1043.7,736.4,1129.1,1245.3,2.5,11.0,421.0,2010,12,12,768580.68
2010-12-12 03:00:00,6.6,54.0,0.5687,935.0,857.0,840.3,1066.0,952.3,2.1,6.7,300.7,2010,12,12,720137.1
2010-12-12 04:00:00,5.3,67.9,0.5772,1091.0,941.9,724.1,1113.6,1139.5,2.1,10.0,256.6,2010,12,12,682029.79
2010-12-12 05:00:00,5.5,61.0,0.5656,964.6,828.1,826.1,996.7,1057.4,1.7,5.5,209.0,2010,12,12,684093.41
2010-12-12 06:00:00,4.5,71.8,0.5737,984.8,902.0,761.5,1105.6,1029.2,1.4,6.8,164.6,2010,12,12,686873.0
2010-12-12 07:00:00,4.8,62.7,0.563,899.9,716.1,898.6,1010.2,875.0,1.2,3.8,199.8,2010,12,12,643487.4600000001
2010-12-12 08:00:00,4.2,64.2,0.5661,942.4,887.1,763.5,1104.6,1006.9,1.8,7.0,335.9,2010,12,12,677300.85
2010-12-12 09:00:00,5.2,61.7,0.5786,1038.4,897.9,811.2,1009.0,1149.2,1.9,7.6,399.8,2010,12,12,728376.48
2010-12-12 18:00:00,12.6,54.4,0.7617,1700.2,1452.4,494.0,1732.5,1977.6,6.2,23.6,997.0,2010,12,12,2514987.7584295613
2010-12-12 19:00:00,11.4,50.7,0.6965,1284.4,1250.6,564.3,1389.2,1885.8,4.7,16.4,651.4,2010,12,12,1736038.2784295613
2010-12-12 21:00:00,10.2,51.7,0.6541,1183.4,971.6,796.1,1064.0,1416.8,2.7,9.5,345.0,2010,12,12,773490.76
2010-12-12 22:00:00,8.9,52.7,0.6163,1083.7,808.4,842.2,1089.7,1225.6,2.2,7.3,241.5,2010,12,12,680834.48
2010-12-12 23:00:00,9.0,57.4,0.6225,1095.5,893.0,825.8,989.5,1208.8,2.1,7.5,290.7,2010,12,12,737439.3999999999
2010-12-13 00:00:00,8.4,59.0,0.6432,1189.6,893.9,841.5,1179.1,1203.8,2.7,9.5,313.1,2010,12,13,752216.85
2010-12-13 01:00:00,8.1,57.4,0.6331,1082.3,783.8,999.4,1016.6,1120.0,2.0,5.8,212.8,2010,12,13,783329.72
2010-12-13 02:00:00,6.4,64.6,0.6381,1005.0,815.1,938.9,1024.3,981.4,1.8,6.3,198.1,2010,12,13,765297.39
2010-12-13 03:00:00,7.3,62.3,0.6227,890.8,601.7,1184.4,977.6,888.0,1.3,2.3,159.9,2010,12,13,712653.4800000001
2010-12-13 04:00:00,6.1,62.7,0.6197,895.1,564.3,1365.8,907.0,843.4,0.8,2.2,107.1,2010,12,13,770720.94
2010-12-13 05:00:00,6.0,60.8,0.6123,885.4,567.0,1213.2,873.0,823.0,0.7,1.9,84.6,2010,12,13,687884.4
2010-12-13 06:00:00,6.1,61.2,0.6204,875.0,641.9,1041.0,904.0,898.9,0.9,3.1,174.4,2010,12,13,668217.9
2010-12-13 07:00:00,5.3,64.1,0.6328,1051.4,888.3,829.0,1145.4,1011.4,1.5,7.0,361.5,2010,12,13,736400.7
2010-12-13 08:00:00,6.6,64.3,0.6348,1275.0,1240.7,607.9,1389.0,1337.3,3.5,15.9,610.5,2010,12,13,1722037.0584295613
2010-12-13 09:00:00,7.2,64.5,0.6306,1188.5,1274.1,740.5,1312.9,1400.4,3.2,16.2,498.8,2010,12,13,943471.0499999999
2010-12-13 10:00:00,8.9,52.6,0.6409,1288.0,1146.8,899.5,1404.9,1673.7,3.2,17.6,610.6,2010,12,13,1609844.0784295613
2010-12-13 18:00:00,12.1,55.9,0.8142,1862.2,1923.5,310.6,2361.8,2523.0,9.5,47.8,1405.0,2010,12,13,4541627.058429562
2010-12-13 19:00:00,11.2,59.6,0.8336,1567.7,1576.4,372.0,1748.4,2122.4,6.6,36.7,987.5,2010,12,13,2754882.5184295615
2010-12-13 20:00:00,12.0,56.6,0.8249,1377.1,1338.0,519.2,1423.2,1688.9,4.5,21.7,729.0,2010,12,13,1902946.3584295614
2010-12-13 21:00:00,10.1,67.3,0.8182,1187.2,1187.3,557.8,1418.3,1555.3,2.8,15.7,482.6,2010,12,13,1682652.3484295611
2010-12-13 22:00:00,10.5,62.9,0.8185,1181.4,1032.2,658.4,1214.0,1394.8,2.0,11.0,333.1,2010,12,13,679600.48
2010-12-13 23:00:00,9.5,74.3,0.8036,1103.0,900.2,715.0,1232.7,1338.5,1.8,9.2,343.4,2010,12,13,643643.0
2010-12-14 00:00:00,8.7,71.2,0.7915,1124.6,864.3,783.3,1069.5,1145.3,1.9,7.0,332.2,2010,12,14,677006.19
2010-12-14 01:00:00,7.2,72.1,0.7783,1205.2,984.8,700.7,1172.3,1198.5,1.9,10.2,347.3,2010,12,14,690049.36
